Date,Assigned to,Newspaper,Link,Section,Key words,Opinion adm,Opinion CDC,Briefly observation,,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/rep-mark-desaulnier-in-critical-condition-with-non-coronavirus-pneumonia/,Metro," noncoronavirus pneumonia, critical condition, relief bill",1,Nada,"The relief bill would provide free testing and two weeks’ paid sick leave for full-time workers who fall ill with COVID-19. The bill also provides $1 billion in food aid to the needy and $1 billion in unemployment funds to states —as the number of US coronavirus cases soared to more than 30,000 on Sunday",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/trump-says-auto-makers-have-go-ahead-to-make-ventilators/,News,"auto-makers, ventilators",1,Nada,"“Ford, General Motors and Tesla are being given the go ahead to make ventilators and other metal products, FAST! @fema Go for it auto execs, lets see how good you are?” Trump said in a tweet.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/mets-marcus-stroman-dominic-smith-teaming-up-for-celebrity-beer-pong-tournament/,Sports,"delayed indefinitely, virutal tournament",Nada,Nada,The virtual tournament should allow for social distancing — Seander said live streams will be merged from the participants’ respective houses — and the money raised will go toward COVID-19 “recovery efforts.”,,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/some-coronavirus-patients-feel-better-before-getting-really-sick-doctors-say/,News,patients feel ok before becoming very ill,Nada,Nada,"The COVID-19 cases start off with the patients experiencing mild symptoms — slight cough, headache, fever — before their health begins to deteriorate, he said.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/39-year-old-woman-dies-waiting-for-coronavirus-test-results/,News,"healthy 39 yo, dies",-1,Nada,"A healthy 39-year-old social worker died days after initially turning down a coronavirus test because she was told she was “low-risk,” her boyfriend said in a heartbreaking Facebook post.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/loss-of-taste-and-smell-could-be-crucial-symptoms-of-coronavirus/,News,lost of taste and smell,Nada,Nada,"“In young patients, they do not have any significant symptoms such as the cough and fever, but they may have just the loss of sense of smell and taste,” the association’s president, professor Nirmal Kumar, told Sky News.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/cuomo-gives-city-24-hours-to-address-crowding-in-parks-amid-coronavirus/,Metro,"warmer weather, outdoor activities",Nada,Nada,Gov. Andrew Cuomo on Sunday said he’s giving the city 24 hours to find a way to keep defiant city residents from flocking to parks amid the coronavirus pandemic,,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/porn-on-mandatory-production-hold-amid-coronavirus-crisis/,News,porn production on hold,Nada,0,"With millions of people cooped up in their homes due to the coronavirus pandemic, porn fans are being denied fresh, American smut due to a “mandatory production hold” imposed by the industry’s leading trade association.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/rand-paul-becomes-first-senator-to-contract-coronavirus-is-in-quarantine/,News,senator tested positive,Nada,Nada,"“Senator Rand Paul has tested positive for COVID-19. He is feeling fine and is in quarantine. He is asymptomatic and was tested out of an abundance of caution due to his extensive travel and events,” read a message on the Kentucky Republican’s Twitter handle.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/coronavirus-testing-experiment-in-italian-town-may-have-wiped-out-illness/,News,"widespread testing, italy",Nada,Nada,"University of Padua professor Andrea Crisanti and Antonio Cassone, who is the former director of the department of infectious diseases at the Italian institute of health, said the pilot study involved testing even residents who didn’t show symptoms of the virus.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://pagesix.com/2020/03/22/transformers-star-sophia-myles-father-dies-of-coronavirus-in-the-uk/?_ga=2.214467920.696076351.1617396373-694288676.1616714668,page six,RIP,Nada,Nada,“Transformers” star Sophia Myles has revealed that her father has died in the UK of COVID-19.,,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/nfl-draft-2020-leaving-las-vegas-going-tv-only-due-to-coronavirus/,Sports,suspended seasons,Nada,Nada,"April’s NFL Draft 2020 will be held in a studio instead of in Las Vegas, according to the Los Angeles Times, as the coronavirus crisis continues to force changes across the sports landscape.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/coronavirus-in-ny-newyork-presbyterian-hospitals-ban-womens-partners-from-delivery-room/,Metro,delivery room,0,Nada,"Hospital officials made the “incredibly difficult decision” to ban the partners of expectant moms from labor and delivery rooms, a source said staffers were told during a video briefing on Sunday morning.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/union-reps-for-nyc-cops-firefighters-demand-more-covid-19-testing/,Metro,"cops union, higher priority for testing",Nada,Nada,"“These men and women wake up every morning, put on their uniform and go to work—they do not have the option to work from home. Nor do they have jobs where they can remain secluded away from other people. As they are required to interact with the public and with each other, their health is critical to our city functioning.”",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/nyc-cancels-remote-coronavirus-testing-to-focus-on-hospital-sites/,Metro,testing tents cancelled,Nada,Nada,The city put the brakes on planned remote coronavirus testing sites Sunday and will instead divert resources to testing facilities at area hospitals.,,,,,,,,,,,
3/22/2020,A,The New York Post,https://pagesix.com/2020/03/22/wing-co-founder-audrey-gelmans-baby-tests-positive-for-coronavirus/?_ga=2.260549834.696076351.1617396373-694288676.1616714668,page six,baby tested positive,Nada,Nada,This morning we learned that sid tested positive for covid-19. he is doing ok and we are monitoring him closely.,,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/nyc-jails-see-outbreak-of-coronavirus-cases-with-exponential-increase-expected/,Metro,jails exponential increase,Nada,Nada,"“Shared dorms and bathrooms are the opposite of social distancing, and the situation at Rikers Island will only get worse so long as our leaders in government refuse to act,” said Tina Luongo, the attorney-in-charge of the group’s criminal defense practice.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/rep-mario-diaz-balart-says-coronavirus-hit-me-like-a-ton-of-bricks/,News,Congressmen posiitve,Nada,Nada,One of the first congressman infected with the novel coronavirus says it hit him “like a ton of bricks” — with the “tricky bug” constantly returning whenever he thinks he is recovering.,,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/german-chancellor-angela-merkel-in-quarantine-after-doctor-tests-positive-for-coronavirus/,News,Merkel quarantined,Nada,Nada, German Chancellor Angela Merkel has gone into quarantine after being informed that a doctor who administered a vaccine to her has tested positive for the new coronavirus,,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/ioc-finally-considering-postponing-2020-olympics-amid-coronavirus-crisis/,Sports,Olympics postponed,Nada,Nada,"“Currently it is vital that everyone, including athletes, stay at home to help prevent the further spread of this horrible disease which is impacting the global community,” the Germany-based IPC said.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/coronavirus-in-ny-city-to-release-23-more-inmates-amid-jail-system-outbreak/,Metro,inmates released,Nada,Nada,"Seeking to stem the spread of coronavirus in city jails, officials will release 23 more inmates from Rikers Island and other New York City facilities, Mayor Bill de Blasio said Sunday.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://pagesix.com/2020/03/22/madonna-calls-coronavirus-the-great-equalizer-in-bizarre-bathtub-video/?_ga=2.247309763.696076351.1617396373-694288676.1616714668,page six,"Madonna bizarre, romanticize tragedy",Nada,Nada,"Naked in a milky bathtub of floating rose petals, Madonna has declared coronavirus “the great equalizer” in a bizarre video that was blasted as “privileged” by many of her die-hard fans. Commentator @jessicapgli said, “Sorry my queen, love u so much, but we’re not equal. We can die from the same diseases, but the poor will suffer the most. Do not romanticize nothing of this tragedy.”",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/nypds-covid-19-cases-near-100-as-hundreds-more-cops-call-out-sick/,Metro,cops testing positive,Nada,Nada,"Police Commissioner Dermot Shea said 70 uniformed members of the NYPD and 28 civilians employees have tested positive for COVID-19. One person was released from the hospital Sunday while three remained hospitalized, according to Shea.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/coronavirus-in-ny-doe-orders-all-non-essential-staff-to-work-from-home/,Metro,"non-essential educators home office, distance learning",Nada,Nada,"“It’s about time,” a Tweed staffer said of Carranza’s stay-at-home directive to most staffers. “No one has been happy to come in here.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/forgotten-stanley-cup-mayhem-resurfaces-with-coronavirus/,Sports,projections,Nada,Nada,"“Looking at our demographics, they’re projecting that we could need as many as 900 ventilators,” Hall told The Post. “And we currently have — if we include the ones we have in our operating room — 30. So, yeah, it’s pretty dark.”",,,,,,,,,,,
3/22/2020,A,The New York Post,https://pagesix.com/2020/03/22/meghan-mccain-announces-shes-pregnant-with-first-child/?_ga=2.187672303.696076351.1617396373-694288676.1616714668,page six,"pregnant celebrity, work remotely",Nada,Nada,"“Starting immediately, I’ll be joining the millions of Americans who are self-isolating as a precaution to prevent the spread of COVID-19.”",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/nigeria-reports-poisonings-from-possible-coronavirus-drug-chloroquine/,News,"Nigeria, poisoning, chloroquine",-1,Nada,"Health officials in the West Afrian nation confirmed on Sunday that two people were hospitalized in Lagos for overdoses of the anti-Malaria drug, which President Trump has touted as a potential treatment, Bloomberg reported. President Trump tweeted on Saturday that:”HYDROXYCHLOROQUINE & AZITHROMYCIN, taken together, have a real chance to be one of the biggest game changers in the history of medicine.”",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/shady-democratic-groups-are-politicizing-pandemic-and-other-commentary/,Opinion,"politicizing pandemic, Chinese virus, xenofobic",1,Nada,"“A network of Democratic nonprofits and super PACs are funneling millions of dollars toward advertisements” blaming President Trump for the coronavirus crisis, The Federalist’s Madeline Osburn reports. “While the White House is busy trying to secure financial support for Americans and small businesses,” shady Democratic groups are demagoguing the issues in swing states",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/pence-at-least-254k-americans-tested-for-coronavirus-over-30k-positive/,News,"asyntomatic dont get tested, undocumented immigrants",1,1,"President Trump said that “Yes, we will do those tests” since “it’s important that we test that person” regardless of their immigration status.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/richard-carranzas-appalling-coronavirus-hi-jinks-should-be-last-straw/,Opinion,"NY School chancellor, speculations, school open",Nada,Nada,"As Susan Edelman reported in Sunday’s Post, Carranza ordered his minions to not report cases of contamination to city health authorities. His March 10 e-mail puts it plainly: “There is no reason for any school to call [the Health Department] to report potential or confirmed cases.”The excuse was that the lab would independently send a notification — but this was plainly aimed at delaying any action. The chancellor probably doesn’t have the decency to simply resign",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/mitt-romney-goes-into-self-quarantine-after-exposure-to-rand-paul/,News,Republican senator self-quarantine ,0,Nada,"Republican Sens. Mitt Romney and Mike Lee on Sunday said they were going into self-quarantine after being exposed to Sen. Rand Paul, who tested positive for the coronavirus.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/the-lockdown-is-showing-how-new-york-city-is-all-about-its-people/,Opinion,"dense city, absence of human beings",-1,Nada,"Even as office workers turn to Skype or Microsoft Teams to do their work, the coronavirus proves that this doesn’t work well; workers are unproductive, lonely and anxious. Nobody is excited to replace a concert at Radio City with a live­stream on a puny screen. People prefer to eat out rather than receive a box at their doorstep.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/ioc-delusional-by-ignoring-2020-olympics-coronavirus-fate/,Sports,"games-free world, delusional, olympic games posponed 1 year",Nada,Nada,"the International Olympic Committee, which should already have reached the sad conclusion that the upcoming Tokyo Games should be, at least, postponed a year.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/rudy-goberts-coronavirus-plight-cant-smell-anything/,Sports,"Anosmia, lack of taste",Nada,Nada,"Nine other NBA players, including Gobert’s teammate Donovan Mitchell, have also tested positive for coronavirus.",,,,,,,,,,,
3/22/2020,A,The New York Post,https://nypost.com/2020/03/22/olympic-swimmer-describes-his-battle-with-coronavirus-worst-ive-ever-endured/,News,worst virus,Nada,Nada,"“By far the worst virus I have ever endured despite being a healthy individual with strong lungs (no smoking/sport), living a healthy lifestyle and being young (least at risk demographic),” he tweeted",,,,,,,,,,,
